id,url,levels,word,translation,part_of_speech,ipa,audio_link
the,https://www.oxfordlearnersdictionaries.com/definition/english/the,A1,the,cái,definite article,/ðə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/the/the__/the__gb_1.mp3
make_1,https://www.oxfordlearnersdictionaries.com/definition/english/make_1,A1,make,làm,verb,/meɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mak/make_/make__gb_1.mp3
make,https://www.oxfordlearnersdictionaries.com/definition/english/make,A1,make,làm,verb,/meɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mak/make_/make__gb_1.mp3
man_1,https://www.oxfordlearnersdictionaries.com/definition/english/man_1,A1,man,người đàn ông,noun,/mæn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/man__/man__gb_2.mp3
map_1,https://www.oxfordlearnersdictionaries.com/definition/english/map_1,A1,map,bản đồ,noun,/mæp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/map/map__/map__gb_1.mp3
many,https://www.oxfordlearnersdictionaries.com/definition/english/many,A1,many,nhiều,"determiner, pronoun",/ˈmeni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/many_/many__gb_1.mp3
many,https://www.oxfordlearnersdictionaries.com/definition/english/many,A1,many,nhiều,"determiner, pronoun",/ˈmeni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/many_/many__gb_1.mp3
march_3,https://www.oxfordlearnersdictionaries.com/definition/english/march_3,A1,March,Bước đều,noun,/mɑːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mar/march/march__gb_1.mp3
market_1,https://www.oxfordlearnersdictionaries.com/definition/english/market_1,A1,market,chợ,noun,/ˈmɑːkɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mar/marke/market__gb_3.mp3
married,https://www.oxfordlearnersdictionaries.com/definition/english/married,A1,married,đã cưới,adjective,/ˈmærid/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mar/marri/married__gb_1.mp3
match_1,https://www.oxfordlearnersdictionaries.com/definition/english/match_1,A1,match,cuộc thi đấu,noun,/mætʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mat/match/match__gb_1.mp3
match_2,https://www.oxfordlearnersdictionaries.com/definition/english/match_2,A1,match,cuộc thi đấu,verb,/mætʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mat/match/match__gb_1.mp3
may_3,https://www.oxfordlearnersdictionaries.com/definition/english/may_3,A1,May,Có thể,noun,/meɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/may/may_1/may_1_gb_1.mp3
maybe_1,https://www.oxfordlearnersdictionaries.com/definition/english/maybe_1,A1,maybe,Có lẽ,adverb,/ˈmeɪbi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/may/maybe/maybe__gb_1.mp3
me_1,https://www.oxfordlearnersdictionaries.com/definition/english/me_1,A1,me,Tôi,pronoun,/mi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/me_/me__g/me__gb_3.mp3
meal,https://www.oxfordlearnersdictionaries.com/definition/english/meal,A1,meal,bữa ăn,noun,/miːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mea/meal_/meal__gb_1.mp3
meaning_1,https://www.oxfordlearnersdictionaries.com/definition/english/meaning_1,A1,meaning,nghĩa,noun,/ˈmiːnɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mea/meani/meaning__gb_1.mp3
mean_1,https://www.oxfordlearnersdictionaries.com/definition/english/mean_1,A1,mean,nghĩa là,verb,/miːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mea/mean_/mean__gb_2.mp3
meat,https://www.oxfordlearnersdictionaries.com/definition/english/meat,A1,meat,thịt,noun,/miːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mea/meat_/meat__gb_1.mp3
meet_1,https://www.oxfordlearnersdictionaries.com/definition/english/meet_1,A1,meet,gặp,verb,/miːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mee/meet_/meet__gb_1.mp3
meeting,https://www.oxfordlearnersdictionaries.com/definition/english/meeting,A1,meeting,cuộc họp,noun,/ˈmiːtɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mee/meeti/meeting__gb_1.mp3
member,https://www.oxfordlearnersdictionaries.com/definition/english/member,A1,member,thành viên,noun,/ˈmembə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mem/membe/member__gb_1.mp3
menu,https://www.oxfordlearnersdictionaries.com/definition/english/menu,A1,menu,thực đơn,noun,/ˈmenjuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/men/menu_/menu__gb_1.mp3
message_1,https://www.oxfordlearnersdictionaries.com/definition/english/message_1,A1,message,tin nhắn,noun,/ˈmesɪdʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mes/messa/message__gb_1.mp3
metre,https://www.oxfordlearnersdictionaries.com/definition/english/metre,A1,metre,mét,noun,/ˈmiːtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/met/metre/metre__gb_1.mp3
midnight,https://www.oxfordlearnersdictionaries.com/definition/english/midnight,A1,midnight,nửa đêm,noun,/ˈmɪdnaɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mid/midni/midnight__gb_2.mp3
mile,https://www.oxfordlearnersdictionaries.com/definition/english/mile,A1,mile,dặm,noun,/maɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/mile_/mile__gb_1.mp3
milk_1,https://www.oxfordlearnersdictionaries.com/definition/english/milk_1,A1,milk,sữa,noun,/mɪlk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milk_/milk__gb_1.mp3
million,https://www.oxfordlearnersdictionaries.com/definition/english/million,A1,million,triệu,number,/ˈmɪljən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mil/milli/million__gb_1.mp3
minute1_1,https://www.oxfordlearnersdictionaries.com/definition/english/minute1_1,A1,minute,phút,noun,/ˈmɪnɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/min/minut/minute__gb_1.mp3
miss_1,https://www.oxfordlearnersdictionaries.com/definition/english/miss_1,A1,miss,cô,verb,/mɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/miss_/miss__gb_1.mp3
mistake_1,https://www.oxfordlearnersdictionaries.com/definition/english/mistake_1,A1,mistake,sai lầm,noun,/mɪˈsteɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mis/mista/mistake__gb_2.mp3
model_1,https://www.oxfordlearnersdictionaries.com/definition/english/model_1,A1,model,người mẫu,noun,/ˈmɒdl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/model/model__gb_2.mp3
modern,https://www.oxfordlearnersdictionaries.com/definition/english/modern,A1,modern,hiện đại,adjective,/ˈmɒdn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/moder/modern__gb_2.mp3
moment,https://www.oxfordlearnersdictionaries.com/definition/english/moment,A1,moment,chốc lát,noun,/ˈməʊmənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mom/momen/moment__gb_1.mp3
monday,https://www.oxfordlearnersdictionaries.com/definition/english/monday,A1,Monday,Thứ hai,noun,/ˈmʌndeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monda/monday__gb_1.mp3
money,https://www.oxfordlearnersdictionaries.com/definition/english/money,A1,money,tiền bạc,noun,/ˈmʌni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/money/money__gb_1.mp3
month,https://www.oxfordlearnersdictionaries.com/definition/english/month,A1,month,tháng,noun,/mʌnθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/month/month__gb_1.mp3
more_1,https://www.oxfordlearnersdictionaries.com/definition/english/more_1,A1,more,hơn,"determiner, pronoun",/mɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/more_/more__gb_1.mp3
more_2,https://www.oxfordlearnersdictionaries.com/definition/english/more_2,A1,more,hơn,adverb,/mɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/more_/more__gb_1.mp3
many,https://www.oxfordlearnersdictionaries.com/definition/english/many,A1,many,nhiều,"determiner, pronoun",/ˈmeni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/many_/many__gb_1.mp3
morning_1,https://www.oxfordlearnersdictionaries.com/definition/english/morning_1,A1,morning,buổi sáng,noun,/ˈmɔːnɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mor/morni/morning__gb_1.mp3
most_3,https://www.oxfordlearnersdictionaries.com/definition/english/most_3,A1,most,hầu hết,adverb,/məʊst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/most_/most__gb_1.mp3
most_1,https://www.oxfordlearnersdictionaries.com/definition/english/most_1,A1,most,hầu hết,"determiner, pronoun",/məʊst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mos/most_/most__gb_1.mp3
many,https://www.oxfordlearnersdictionaries.com/definition/english/many,A1,many,nhiều,"determiner, pronoun",/ˈmeni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/many_/many__gb_1.mp3
mother_1,https://www.oxfordlearnersdictionaries.com/definition/english/mother_1,A1,mother,mẹ,noun,/ˈmʌðə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mot/mothe/mother__gb_2.mp3
mouse_1,https://www.oxfordlearnersdictionaries.com/definition/english/mouse_1,A1,mouse,chuột,noun,/maʊs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mouse/mouse__gb_3.mp3
mountain,https://www.oxfordlearnersdictionaries.com/definition/english/mountain,A1,mountain,núi,noun,/ˈmaʊntən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mount/mountain__gb_1.mp3
mouth_1,https://www.oxfordlearnersdictionaries.com/definition/english/mouth_1,A1,mouth,miệng,noun,/maʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mouth/mouth__gb_3.mp3
move_1,https://www.oxfordlearnersdictionaries.com/definition/english/move_1,A1,move,di chuyển,verb,/muːv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/move_/move__gb_1.mp3
movie,https://www.oxfordlearnersdictionaries.com/definition/english/movie,A1,movie,bộ phim,noun,/ˈmuːvi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/movie/movie__gb_1.mp3
many,https://www.oxfordlearnersdictionaries.com/definition/english/many,A1,many,nhiều,"determiner, pronoun",/ˈmeni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/many_/many__gb_1.mp3
much_2,https://www.oxfordlearnersdictionaries.com/definition/english/much_2,A1,much,nhiều,adverb,/mʌtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/muc/much_/much__gb_1.mp3
much_1,https://www.oxfordlearnersdictionaries.com/definition/english/much_1,A1,much,nhiều,"determiner, pronoun",/mʌtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/muc/much_/much__gb_1.mp3
mum_1,https://www.oxfordlearnersdictionaries.com/definition/english/mum_1,A1,mum,mẹ,noun,/mʌm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mum/mum_1/mum_1_gb_1.mp3
museum,https://www.oxfordlearnersdictionaries.com/definition/english/museum,A1,museum,bảo tàng,noun,/mjuˈziːəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/museu/museum__gb_1.mp3
music,https://www.oxfordlearnersdictionaries.com/definition/english/music,A1,music,âm nhạc,noun,/ˈmjuːzɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/music/music__gb_1.mp3
my,https://www.oxfordlearnersdictionaries.com/definition/english/my,A1,my,Của tôi,determiner,/maɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/my_/my__g/my__gb_1.mp3
must_1,https://www.oxfordlearnersdictionaries.com/definition/english/must_1,A1,must,phải,modal verb,/məst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/must_/must__gb_1.mp3
name_1,https://www.oxfordlearnersdictionaries.com/definition/english/name_1,A1,name,tên,noun,/neɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3
name_2,https://www.oxfordlearnersdictionaries.com/definition/english/name_2,A1,name,tên,verb,/neɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3
natural_1,https://www.oxfordlearnersdictionaries.com/definition/english/natural_1,A1,natural,tự nhiên,adjective,/ˈnætʃrəl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/natural__gb_6.mp3
near_3,https://www.oxfordlearnersdictionaries.com/definition/english/near_3,A1,near,gần,adverb,/nɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3
near_1,https://www.oxfordlearnersdictionaries.com/definition/english/near_1,A1,near,gần,preposition,/nɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3
near_2,https://www.oxfordlearnersdictionaries.com/definition/english/near_2,A1,near,gần,adjective,/nɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3
need_1,https://www.oxfordlearnersdictionaries.com/definition/english/need_1,A1,need,nhu cầu,verb,/niːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/need_/need__gb_2.mp3
negative_1,https://www.oxfordlearnersdictionaries.com/definition/english/negative_1,A1,negative,tiêu cực,adjective,/ˈneɡətɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negat/negative__gb_2.mp3
neighbour_1,https://www.oxfordlearnersdictionaries.com/definition/english/neighbour_1,A1,neighbour,hàng xóm,noun,/ˈneɪbə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neigh/neighbour__gb_1.mp3
never_1,https://www.oxfordlearnersdictionaries.com/definition/english/never_1,A1,never,không bao giờ,adverb,/ˈnevə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nev/never/never__gb_1.mp3
new,https://www.oxfordlearnersdictionaries.com/definition/english/new,A1,new,mới,adjective,/njuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/new/new__/new__gb_2.mp3
news,https://www.oxfordlearnersdictionaries.com/definition/english/news,A1,news,tin tức,noun,/njuːz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/new/news_/news__gb_2.mp3
newspaper,https://www.oxfordlearnersdictionaries.com/definition/english/newspaper,A1,newspaper,báo,noun,/ˈnjuːzpeɪpə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/new/newsp/newspaper__gb_1.mp3
next_2,https://www.oxfordlearnersdictionaries.com/definition/english/next_2,A1,next,Kế tiếp,adverb,/nekst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nex/next_/next__gb_1.mp3
next_1,https://www.oxfordlearnersdictionaries.com/definition/english/next_1,A1,next,Kế tiếp,adjective,/nekst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nex/next_/next__gb_1.mp3
next,https://www.oxfordlearnersdictionaries.com/definition/english/next,A1,next,Kế tiếp,adjective,/nekst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nex/next_/next__gb_1.mp3
nice,https://www.oxfordlearnersdictionaries.com/definition/english/nice,A1,nice,Đẹp,adjective,/naɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nic/nice_/nice__gb_1.mp3
night,https://www.oxfordlearnersdictionaries.com/definition/english/night,A1,night,đêm,noun,/naɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nig/night/night__gb_2.mp3
nineteen,https://www.oxfordlearnersdictionaries.com/definition/english/nineteen,A1,nineteen,mười chín,number,/ˌnaɪnˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nin/ninet/nineteen__gb_1.mp3
nine,https://www.oxfordlearnersdictionaries.com/definition/english/nine,A1,nine,chín,number,/naɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nin/nine_/nine__gb_1.mp3
ninety,https://www.oxfordlearnersdictionaries.com/definition/english/ninety,A1,ninety,chín mươi,number,/ˈnaɪnti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nin/ninet/ninety__gb_2.mp3
no_2,https://www.oxfordlearnersdictionaries.com/definition/english/no_2,A1,no,KHÔNG,determiner,/nəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/no_/no__g/no__gb_1.mp3
no_1,https://www.oxfordlearnersdictionaries.com/definition/english/no_1,A1,no,KHÔNG,exclamation,/nəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/no_/no__g/no__gb_1.mp3
no,https://www.oxfordlearnersdictionaries.com/definition/english/no,A1,no,KHÔNG,exclamation,/nəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/no_/no__g/no__gb_1.mp3
nobody_1,https://www.oxfordlearnersdictionaries.com/definition/english/nobody_1,A1,nobody,không ai,pronoun,/ˈnəʊbədi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nob/nobod/nobody__gb_1.mp3
north_2,https://www.oxfordlearnersdictionaries.com/definition/english/north_2,A1,north,phía bắc,adjective,/nɔːθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nor/north/north__gb_1.mp3
north_3,https://www.oxfordlearnersdictionaries.com/definition/english/north_3,A1,north,phía bắc,adverb,/nɔːθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nor/north/north__gb_1.mp3
north_1,https://www.oxfordlearnersdictionaries.com/definition/english/north_1,A1,north,phía bắc,noun,/nɔːθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nor/north/north__gb_1.mp3
nose_1,https://www.oxfordlearnersdictionaries.com/definition/english/nose_1,A1,nose,mũi,noun,/nəʊz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nos/nose_/nose__gb_1.mp3
not,https://www.oxfordlearnersdictionaries.com/definition/english/not,A1,not,không,adverb,/nɒt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/not/not__/not__gb_1.mp3
note_1,https://www.oxfordlearnersdictionaries.com/definition/english/note_1,A1,note,ghi chú,noun,/nəʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/not/note_/note__gb_2.mp3
nothing,https://www.oxfordlearnersdictionaries.com/definition/english/nothing,A1,nothing,Không có gì,pronoun,/ˈnʌθɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/not/nothi/nothing__gb_1.mp3
november,https://www.oxfordlearnersdictionaries.com/definition/english/november,A1,November,Tháng mười một,noun,/nəʊˈvembə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nov/novem/november__gb_1.mp3
now_1,https://www.oxfordlearnersdictionaries.com/definition/english/now_1,A1,now,Hiện nay,adverb,/naʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/now/now__/now__gb_1.mp3
number_1,https://www.oxfordlearnersdictionaries.com/definition/english/number_1,A1,number,con số,noun,/ˈnʌmbə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/num/numbe/number__gb_1.mp3
nurse_1,https://www.oxfordlearnersdictionaries.com/definition/english/nurse_1,A1,nurse,y tá,noun,/nɜːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nur/nurse/nurse__gb_1.mp3
object_1,https://www.oxfordlearnersdictionaries.com/definition/english/object_1,A1,object,sự vật,noun,/ˈɒbdʒɪkt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/obj/objec/object__gb_1.mp3
october,https://www.oxfordlearnersdictionaries.com/definition/english/october,A1,October,tháng mười,noun,/ɒkˈtəʊbə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/oct/octob/october_1_gb_1.mp3
of,https://www.oxfordlearnersdictionaries.com/definition/english/of,A1,of,của,preposition,/əv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/of_/of__g/of__gb_1.mp3
off_1,https://www.oxfordlearnersdictionaries.com/definition/english/off_1,A1,off,tắt,adverb,/ɒf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/off/off__/off__gb_1.mp3
off_2,https://www.oxfordlearnersdictionaries.com/definition/english/off_2,A1,off,tắt,preposition,/ɒf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/off/off__/off__gb_1.mp3
office,https://www.oxfordlearnersdictionaries.com/definition/english/office,A1,office,văn phòng,noun,/ˈɒfɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/off/offic/office__gb_2.mp3
often,https://www.oxfordlearnersdictionaries.com/definition/english/often,A1,often,thường,adverb,/ˈɒfn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/oft/often/often__gb_1.mp3
oh_1,https://www.oxfordlearnersdictionaries.com/definition/english/oh_1,A1,oh,Ồ,exclamation,/əʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/owe/owe__/owe__gb_2.mp3
ok_2,https://www.oxfordlearnersdictionaries.com/definition/english/ok_2,A1,OK,ĐƯỢC RỒI,"adjective, adverb",/əʊˈkeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ok_/ok__g/ok__gb_1.mp3
ok_2,https://www.oxfordlearnersdictionaries.com/definition/english/ok_2,A1,OK,ĐƯỢC RỒI,"adjective, adverb",/əʊˈkeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ok_/ok__g/ok__gb_1.mp3
ok_1,https://www.oxfordlearnersdictionaries.com/definition/english/ok_1,A1,OK,ĐƯỢC RỒI,exclamation,/əʊˈkeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ok_/ok__g/ok__gb_1.mp3
old,https://www.oxfordlearnersdictionaries.com/definition/english/old,A1,old,cũ,adjective,/əʊld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/old/old__/old__gb_3.mp3
old,https://www.oxfordlearnersdictionaries.com/definition/english/old,A1,old,cũ,adjective,/əʊld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/old/old__/old__gb_3.mp3
once_1,https://www.oxfordlearnersdictionaries.com/definition/english/once_1,A1,once,một lần,adverb,/wʌns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/onc/once_/once__gb_1.mp3
on_2,https://www.oxfordlearnersdictionaries.com/definition/english/on_2,A1,on,TRÊN,adverb,/ɒn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/on_/on__g/on__gb_1.mp3
on_1,https://www.oxfordlearnersdictionaries.com/definition/english/on_1,A1,on,TRÊN,preposition,/ɒn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/on_/on__g/on__gb_1.mp3
one_1,https://www.oxfordlearnersdictionaries.com/definition/english/one_1,A1,one,một,"number, determiner",/wʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/one/one__/one__gb_2.mp3
onion,https://www.oxfordlearnersdictionaries.com/definition/english/onion,A1,onion,củ hành,noun,/ˈʌnjən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/oni/onion/onion__gb_2.mp3
one_1,https://www.oxfordlearnersdictionaries.com/definition/english/one_1,A1,one,một,"number, determiner",/wʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/one/one__/one__gb_2.mp3
one_2,https://www.oxfordlearnersdictionaries.com/definition/english/one_2,A1,one,một,pronoun,/wʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/one/one__/one__gb_2.mp3
online_2,https://www.oxfordlearnersdictionaries.com/definition/english/online_2,A1,online,trực tuyến,adverb,/ˌɒnˈlaɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/onl/onlin/online__gb_1.mp3
online_1,https://www.oxfordlearnersdictionaries.com/definition/english/online_1,A1,online,trực tuyến,adjective,/ˌɒnˈlaɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/onl/onlin/online__gb_1.mp3
only_1,https://www.oxfordlearnersdictionaries.com/definition/english/only_1,A1,only,chỉ một,adjective,/ˈəʊnli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/onl/only_/only__gb_1.mp3
only_2,https://www.oxfordlearnersdictionaries.com/definition/english/only_2,A1,only,chỉ một,adverb,/ˈəʊnli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/onl/only_/only__gb_1.mp3
open_1,https://www.oxfordlearnersdictionaries.com/definition/english/open_1,A1,open,mở,adjective,/ˈəʊpən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ope/open_/open__gb_2.mp3
open_2,https://www.oxfordlearnersdictionaries.com/definition/english/open_2,A1,open,mở,verb,/ˈəʊpən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ope/open_/open__gb_2.mp3
opinion,https://www.oxfordlearnersdictionaries.com/definition/english/opinion,A1,opinion,ý kiến,noun,/əˈpɪnjən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opi/opini/opinion__gb_3.mp3
opposite_1,https://www.oxfordlearnersdictionaries.com/definition/english/opposite_1,A1,opposite,đối diện,adjective,/ˈɒpəzɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opp/oppos/opposite__gb_1.mp3
opposite_2,https://www.oxfordlearnersdictionaries.com/definition/english/opposite_2,A1,opposite,đối diện,noun,/ˈɒpəzɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opp/oppos/opposite__gb_1.mp3
opposite_4,https://www.oxfordlearnersdictionaries.com/definition/english/opposite_4,A1,opposite,đối diện,adverb,/ˈɒpəzɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opp/oppos/opposite__gb_1.mp3
opposite_3,https://www.oxfordlearnersdictionaries.com/definition/english/opposite_3,A1,opposite,đối diện,preposition,/ˈɒpəzɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/opp/oppos/opposite__gb_1.mp3
or_1,https://www.oxfordlearnersdictionaries.com/definition/english/or_1,A1,or,hoặc,conjunction,/ɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/or_/or__g/or__gb_1.mp3
orange_2,https://www.oxfordlearnersdictionaries.com/definition/english/orange_2,A1,orange,quả cam,adjective,/ˈɒrɪndʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ora/orang/orange__gb_3.mp3
orange_1,https://www.oxfordlearnersdictionaries.com/definition/english/orange_1,A1,orange,quả cam,noun,/ˈɒrɪndʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ora/orang/orange__gb_3.mp3
order_1,https://www.oxfordlearnersdictionaries.com/definition/english/order_1,A1,order,đặt hàng,noun,/ˈɔːdə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/o/ord/order/order__gb_1.mp3
